hours;seasons;monthArray;weekdays;daysOfYear;redDays;wind_speed;air_temperature;relative_humidity;wind_from_direction;air_pressure_at_sea_level;clouds;precipitation;NOxHjortnes;NOxBygdoyAlle;NOxE6Alna;NOxKirkeveien;NOxManglerud;NOxSmestad;NOxBrynSkole
16;1;1;6;31;1;1.8;-7.3;86.0;30.0;998.3;4.3;0.0;210.334814;241.915465;358.304359;182.59268;310.340775;156.123976;246.676353
17;1;1;6;31;1;0.3;-7.8;87.0;283.0;998.4;4.3;0.0;179.157179;170.368757;313.122457;149.553608;265.918474;119.829887;254.291829
18;1;1;6;31;1;1.6;-8.0;93.0;37.0;998.4;4.3;0.0;160.106628;123.413848;246.002756;92.981299;437.564551;69.762319;178.043363
19;1;1;6;31;1;1.3;-8.4;95.0;31.0;998.4;4.3;0.0;129.79087;118.33888;206.599625;78.610989;287.16945;72.483012;141.795256
20;1;1;6;31;1;2.5;-9.2;95.0;29.0;998.5;4.3;0.0;107.487511;90.285231;216.923287;71.649616;272.038941;64.698752;187.583497
21;1;1;6;31;1;1.2;-10.3;90.0;50.0;998.8;4.3;0.0;113.993667;83.987193;214.317292;42.388911;313.534871;56.255653;162.689765
22;1;1;6;31;1;1.9;-11.0;89.0;30.0;998.8;4.3;0.0;88.871604;85.213089;166.167506;31.252534;233.517144;53.096033;123.134808
23;1;1;6;31;1;0.8;-10.7;91.0;33.0;999.0;4.3;0.0;63.530861;49.21947;106.923628;18.294944;136.58473;35.321393;84.642601
0;1;2;0;32;0;0.5;-10.7;91.0;10.0;998.9;5.0;0.008;36.454843;36.408591;79.048451;21.725829;156.253541;12.604321;66.970314
1;1;2;0;32;0;1.7;-11.3;88.0;71.0;999.0;5.0;0.008;23.676296;31.732532;20.190234;26.881875;91.563413;25.733205;33.960688
2;1;2;0;32;0;1.3;-10.9;89.0;155.0;999.4;5.0;0.008;21.730231;20.749593;15.149145;14.992482;42.01178;18.44503;22.416804
3;1;2;0;32;0;3.2;-10.8;89.0;28.0;999.0;5.0;0.008;26.501062;25.837019;14.672835;10.296911;32.96819;21.122835;15.236408
4;1;2;0;32;0;1.5;-10.2;84.0;72.0;999.0;5.0;0.008;50.774191;31.535497;37.55357;3.127955;99.637845;46.447963;15.914266
5;1;2;0;32;0;0.3;-9.4;88.0;20.0;999.1;5.0;0.008;134.857573;54.3261;112.543726;16.238387;218.033755;107.920314;25.327642
6;1;2;0;32;0;0.6;-9.6;89.0;171.0;999.4;5.0;0.008;181.457722;99.502826;176.533866;39.844065;259.144854;140.869031;28.997352
7;1;2;0;32;0;0.3;-9.8;91.0;3.0;1000.1;5.0;0.008;242.364788;101.747993;112.972193;109.214992;298.881419;149.8797;65.088566
8;1;2;0;32;0;0.7;-10.0;90.0;242.0;1000.7;5.0;0.008;215.287239;179.088548;124.456241;133.870587;303.414384;125.591126;78.089631
9;1;2;0;32;0;1.4;-9.7;85.0;26.0;1001.0;5.0;0.008;224.401709;178.490059;92.451118;46.472704;240.287875;220.866789;51.854067
10;1;2;0;32;0;0.8;-8.7;80.0;192.0;1001.5;5.0;0.008;227.23144;136.573443;89.679799;52.982102;262.521662;192.967002;48.430705
11;1;2;0;32;0;0.6;-8.0;77.0;117.0;1001.9;5.0;0.008;202.100731;150.62767;114.517568;79.122893;242.86045;188.520774;45.891916
12;1;2;0;32;0;0.4;-6.5;75.0;65.0;1002.0;5.0;0.008;242.645707;182.597481;134.157462;72.455124;275.914042;202.94207;45.326906
13;1;2;0;32;0;1.2;-6.5;75.0;124.0;1002.1;5.0;0.008;267.369983;129.06869;187.121792;73.32807;214.353724;248.564226;42.704894
14;1;2;0;32;0;0.9;-6.7;76.0;213.0;1002.2;5.0;0.008;251.775977;161.652138;210.101821;71.722464;258.227445;246.3789;52.45552
15;1;2;0;32;0;0.6;-6.8;78.0;235.0;1002.7;5.0;0.008;237.26463;139.266404;192.557676;76.248568;237.187007;195.778687;54.043856
16;1;2;0;32;0;0.3;-6.8;79.0;21.0;1002.9;5.0;0.008;259.823761;155.76899;233.314074;126.112924;197.063425;181.000765;62.197147
17;1;2;0;32;0;1.5;-6.9;76.0;37.0;1002.9;5.0;0.008;235.121865;89.395036;80.270059;46.726766;190.774772;115.149778;52.588084
18;1;2;0;32;0;0.9;-7.5;80.0;25.0;1003.4;5.0;0.008;134.967782;124.835662;71.308416;101.981788;107.95689;76.64902;41.367835
19;1;2;0;32;0;0.2;-8.8;85.0;21.0;1004.0;5.0;0.008;120.015708;101.830415;59.567022;82.12149;210.854905;75.359301;67.13233
20;1;2;0;32;0;1.6;-9.9;87.0;44.0;1004.2;5.0;0.008;103.544622;96.134402;59.716892;23.526955;196.893146;50.323327;76.776909
21;1;2;0;32;0;1.4;-9.5;84.0;33.0;1004.5;5.0;0.008;58.449684;80.253202;42.386399;12.407506;112.88832;63.41958;51.4415
22;1;2;0;32;0;1.3;-9.3;80.0;69.0;1004.7;5.0;0.008;42.842151;46.036671;32.307674;14.192788;55.637472;55.400216;26.035402
23;1;2;0;32;0;0.4;-8.8;81.0;46.0;1005.0;5.0;0.008;52.605367;37.483714;22.651221;14.180528;28.881154;47.092071;18.924184
0;1;2;1;33;0;1.2;-7.8;77.0;52.0;1004.8;6.7;0.008;24.851968;24.040092;18.429292;11.303521;25.931832;22.820841;14.984573
1;1;2;1;33;0;0.3;-8.1;79.0;341.0;1004.9;6.7;0.008;24.639116;21.596795;17.33988;10.761136;22.588815;22.083445;12.921712
2;1;2;1;33;0;0.8;-8.2;81.0;249.0;1005.2;6.7;0.008;28.546989;23.228311;16.994245;12.297044;21.410138;21.859808;12.479738
3;1;2;1;33;0;0.3;-8.0;82.0;359.0;1005.1;6.7;0.008;28.334269;21.803484;18.496891;11.821601;26.528343;17.666554;11.538994
4;1;2;1;33;0;1.0;-7.9;81.0;214.0;1005.0;6.7;0.008;44.388941;31.17905;37.240511;9.781554;95.405095;66.841921;15.067426
5;1;2;1;33;0;0.7;-8.3;80.0;174.0;1005.0;6.7;0.008;163.259114;66.030683;90.657589;16.340931;215.450927;187.958289;43.826622
6;1;2;1;33;0;0.3;-8.6;80.0;54.0;1005.2;6.7;0.008;199.276868;115.153878;131.698923;67.066029;249.306823;104.262305;63.586701
7;1;2;1;33;0;2.9;-7.8;78.0;33.0;1005.7;6.7;0.008;234.212917;140.028422;95.94735;56.33867;248.921232;183.817047;34.986946
8;1;2;1;33;0;0.8;-7.2;77.0;351.0;1005.9;6.7;0.008;223.37873;150.841388;63.475685;49.610488;227.083791;186.506525;31.323866
9;1;2;1;33;0;0.8;-7.2;79.0;226.0;1006.2;6.7;0.008;214.930035;124.758334;61.419494;46.098457;218.431525;228.888276;34.930474
10;1;2;1;33;0;1.3;-6.8;78.0;217.0;1006.5;6.7;0.008;183.049883;126.193835;114.451741;53.209539;212.731041;230.486782;26.633644
11;1;2;1;33;0;0.9;-6.0;74.0;137.0;1006.7;6.7;0.008;125.34886;140.677917;98.222792;59.632136;177.507028;220.45518;20.096654
12;1;2;1;33;0;1.9;-5.3;70.0;358.0;1006.8;6.7;0.008;157.902336;136.813423;131.061492;48.975187;168.065442;213.356104;24.174729
13;1;2;1;33;0;2.2;-5.3;69.0;43.0;1006.7;6.7;0.008;137.94978;104.80902;146.744813;33.644643;134.413016;180.143444;28.466229
14;1;2;1;33;0;4.2;-5.1;69.0;8.0;1006.5;6.7;0.008;124.722196;101.961191;132.990001;33.454391;120.639359;145.240801;30.260396
15;1;2;1;33;0;3.8;-5.3;70.0;20.0;1007.1;6.7;0.008;131.891124;81.982339;198.121757;34.648745;144.855567;116.612373;33.816963
16;1;2;1;33;0;4.1;-5.6;72.0;14.0;1007.2;6.7;0.008;79.384426;93.205128;104.440587;23.87482;146.632425;59.51137;28.504864
17;1;2;1;33;0;5.6;-5.5;73.0;16.0;1007.4;6.7;0.008;61.378566;55.274174;50.417768;12.120602;118.094018;32.231673;17.329989
18;1;2;1;33;0;5.7;-5.5;75.0;16.0;1007.5;6.7;0.008;58.12874;48.954607;52.624263;11.321401;116.720525;23.209886;10.078963
19;1;2;1;33;0;5.7;-5.1;74.0;22.0;1008.0;6.7;0.008;43.81008;33.454577;36.740969;8.48844;71.052677;16.643903;18.883407
20;1;2;1;33;0;4.9;-5.0;76.0;27.0;1008.5;6.7;0.008;25.366505;30.192757;22.279384;5.258465;48.809772;16.289016;12.137643
21;1;2;1;33;0;4.9;-5.1;76.0;21.0;1008.8;6.7;0.008;12.78174;22.034042;14.068003;4.567237;32.865649;11.651233;8.758051
22;1;2;1;33;0;6.9;-5.2;77.0;33.0;1009.1;6.7;0.008;14.087617;20.607304;10.002359;2.325556;12.195574;7.739277;8.839951
23;1;2;1;33;0;6.1;-5.2;76.0;28.0;1009.5;6.7;0.008;6.05976;13.671116;6.925694;1.425877;11.01596;6.466502;5.660436
0;1;2;2;34;0;5.8;-5.5;74.0;27.0;1009.9;3.3;0.038;7.36547;5.917749;10.578866;0.947626;10.033172;4.19933;6.724783
1;1;2;2;34;0;5.5;-5.6;73.0;31.0;1010.2;3.3;0.038;4.980864;4.285556;6.141069;1.556143;9.050332;1.104808;5.623938
2;1;2;2;34;0;5.3;-5.8;72.0;31.0;1010.7;3.3;0.038;3.030249;4.081758;8.171342;0.734579;11.808544;2.619522;6.457456
3;1;2;2;34;0;4.3;-5.8;71.0;31.0;1010.9;3.3;0.038;4.770198;3.673831;14.864845;0.927323;11.61332;2.794483;5.155258
4;1;2;2;34;0;5.5;-5.9;70.0;30.0;1011.0;3.3;0.038;25.181755;8.981083;41.97427;2.012804;59.07048;16.116921;4.140784
7;1;2;2;34;0;3.6;-6.7;70.0;27.0;1012.4;3.3;0.038;117.695981;104.528369;136.269092;42.012739;64.394359;79.101495;25.499776
11;1;2;2;34;0;3.9;-5.7;62.0;37.0;1014.0;3.3;0.038;91.018115;80.048212;45.13565;25.422961;70.701371;41.573963;21.320049
12;1;2;2;34;0;4.1;-5.4;60.0;37.0;1013.9;3.3;0.038;89.722536;103.944435;47.717254;22.20411;97.292384;35.512033;18.528603
13;1;2;2;34;0;4.4;-5.7;61.0;35.0;1014.1;3.3;0.038;75.394944;104.766658;39.988884;32.042138;134.718364;30.120187;18.675216
14;1;2;2;34;0;3.8;-5.9;63.0;38.0;1014.1;3.3;0.038;87.999856;123.151846;41.009821;35.510674;138.858278;46.057702;20.841897
15;1;2;2;34;0;5.5;-6.6;63.0;30.0;1014.3;3.3;0.038;95.392686;98.85487;58.707567;33.603784;166.439124;48.44431;29.361092
16;1;2;2;34;0;5.1;-7.7;68.0;29.0;1014.9;3.3;0.038;90.621422;94.571087;54.970418;31.742106;131.773958;39.077147;35.687498
17;1;2;2;34;0;4.8;-8.4;70.0;24.0;1015.3;3.3;0.038;67.167259;71.292247;29.533035;28.766031;127.049483;49.338142;19.255141
18;1;2;2;34;0;4.8;-8.6;68.0;27.0;1015.9;3.3;0.038;56.528576;65.373;34.750956;21.458001;116.217693;51.677827;17.063143
19;1;2;2;34;0;3.7;-9.0;68.0;26.0;1016.7;3.3;0.038;50.885851;48.423209;34.071686;21.936284;130.405015;34.098167;17.677043
20;1;2;2;34;0;3.8;-9.6;69.0;24.0;1017.4;3.3;0.038;33.944688;35.761707;83.761155;18.883806;102.826497;16.821144;15.869091
21;1;2;2;34;0;5.2;-9.7;68.0;23.0;1017.9;3.3;0.038;17.001977;25.959068;37.978996;8.810357;41.949807;10.394808;11.128105
22;1;2;2;34;0;5.5;-10.4;68.0;18.0;1018.1;3.3;0.038;12.44311;15.338506;7.973677;7.696515;27.764288;7.422993;7.063337
23;1;2;2;34;0;5.0;-10.7;68.0;26.0;1018.5;3.3;0.038;10.274098;23.103486;9.430963;2.498884;21.459136;11.278838;5.8965
0;1;2;3;35;0;0.8;-10.9;70.0;73.0;1019.2;3.3;0.004;10.495271;10.438946;12.125114;1.625393;25.399614;4.906835;5.082042
1;1;2;3;35;0;5.4;-10.3;66.0;20.0;1019.5;3.3;0.004;4.196942;9.010419;21.079392;1.683939;22.640791;8.899293;4.128566
2;1;2;3;35;0;5.1;-10.3;65.0;21.0;1019.9;3.3;0.004;4.20053;8.807685;8.960153;1.438533;26.581571;8.095841;4.044074
3;1;2;3;35;0;3.3;-10.3;66.0;34.0;1020.7;3.3;0.004;9.854886;7.991957;14.201115;0.769862;33.281442;6.853269;6.760373
4;1;2;3;35;0;4.1;-10.0;65.0;37.0;1021.1;3.3;0.004;20.508745;14.532191;41.867794;2.38636;65.600303;25.71131;10.257126
5;1;2;3;35;0;2.9;-9.5;65.0;36.0;1021.4;3.3;0.004;88.111145;56.42416;143.952733;18.603161;177.93267;88.751496;30.738688
6;1;2;3;35;0;3.3;-9.4;65.0;35.0;1021.9;3.3;0.004;91.379075;71.140871;129.98363;24.49341;216.762115;109.479386;46.946664
8;1;2;3;35;0;2.6;-9.0;64.0;38.0;1023.3;3.3;0.004;115.089401;105.482629;125.790025;30.256166;196.079863;143.183205;27.790207
9;1;2;3;35;0;2.4;-8.6;62.0;25.0;1024.1;3.3;0.004;90.967007;97.926198;111.911895;23.770552;183.471068;88.652728;19.525483
10;1;2;3;35;0;3.9;-8.1;61.0;19.0;1024.6;3.3;0.004;98.801209;72.996597;81.41318;22.826214;158.838016;60.853315;21.386173
11;1;2;3;35;0;3.5;-7.1;56.0;14.0;1024.8;3.3;0.004;103.592293;96.30135;87.013806;22.063797;131.246646;59.441384;24.531171
12;1;2;3;35;0;3.2;-6.3;53.0;35.0;1025.0;3.3;0.004;91.641959;62.171713;107.681314;17.216533;106.41309;79.59919;19.198264
13;1;2;3;35;0;3.7;-6.2;53.0;45.0;1025.0;3.3;0.004;108.392169;119.000754;156.452303;31.042647;117.257483;65.706282;21.301134
14;1;2;3;35;0;4.2;-6.6;56.0;11.0;1025.3;3.3;0.004;124.491572;99.996066;153.791575;32.767023;252.689687;70.593455;33.018455
15;1;2;3;35;0;2.9;-7.3;59.0;359.0;1025.4;3.3;0.004;158.206427;101.636683;270.494452;41.814106;240.474533;116.357699;63.152556
16;1;2;3;35;0;2.8;-8.7;62.0;24.0;1025.8;3.3;0.004;143.42934;52.373815;322.786569;42.084739;387.945709;119.075871;108.367117
17;1;2;3;35;0;3.9;-9.3;62.0;18.0;1026.0;3.3;0.004;120.82175;94.900732;315.001634;32.207982;340.247036;99.746669;86.769888
18;1;2;3;35;0;3.8;-9.4;62.0;21.0;1026.2;3.3;0.004;104.954169;89.79454;219.988469;29.084782;243.058577;138.077451;74.152689
19;1;2;3;35;0;3.7;-9.8;64.0;22.0;1026.5;3.3;0.004;101.482427;83.870112;177.105491;21.80816;285.258835;113.608427;119.286822
20;1;2;3;35;0;3.2;-9.8;63.0;26.0;1026.7;3.3;0.004;89.092611;65.677315;126.00732;14.194571;238.143473;89.394523;137.082739
21;1;2;3;35;0;1.6;-10.2;64.0;26.0;1027.2;3.3;0.004;90.187666;110.051831;197.671217;4.606881;269.107264;56.568661;112.826128
22;1;2;3;35;0;2.3;-10.4;64.0;54.0;1027.6;3.3;0.004;52.780688;87.155556;197.740451;14.797533;225.340348;54.107368;127.176474
23;1;2;3;35;0;3.2;-10.1;63.0;15.0;1027.8;3.3;0.004;60.835339;44.421969;149.616734;1.56184;125.765547;26.292024;129.671343
0;1;2;4;36;0;3.6;-9.5;63.0;13.0;1027.9;1.7;0.0;39.957098;39.517028;57.84252;0.761716;99.738679;7.716576;82.738758
1;1;2;4;36;0;4.6;-9.4;65.0;18.0;1027.9;1.7;0.0;14.943381;26.226955;81.077434;0.229691;71.343627;17.151542;47.088134
2;1;2;4;36;0;4.1;-9.7;67.0;24.0;1028.1;1.7;0.0;12.554238;16.412556;120.606824;0.653136;45.115994;12.266749;24.51959
3;1;2;4;36;0;3.4;-10.0;68.0;43.0;1028.3;1.7;0.0;31.922472;13.346605;210.870948;6.459522;204.467818;30.082526;45.824491
4;1;2;4;36;0;2.8;-10.0;69.0;34.0;1028.4;1.7;0.0;89.805185;34.005934;270.186789;4.314172;335.232859;42.605376;148.142445
5;1;2;4;36;0;3.5;-9.2;66.0;23.0;1028.5;1.7;0.0;207.967251;88.824861;226.824681;10.482356;481.785045;138.643128;211.329401
6;1;2;4;36;0;4.4;-8.8;66.0;23.0;1028.7;1.7;0.0;237.574562;144.875457;123.338807;25.352522;391.071191;137.280691;99.763209
7;1;2;4;36;0;3.4;-8.4;65.0;28.0;1029.3;1.7;0.0;245.205389;217.090383;119.340078;37.363248;321.259074;207.342492;25.772458
8;1;2;4;36;0;4.8;-8.1;64.0;20.0;1029.9;1.7;0.0;274.599489;245.739141;152.870734;25.069558;228.758554;276.044403;18.984449
9;1;2;4;36;0;5.2;-7.0;62.0;20.0;1030.1;1.7;0.0;124.011548;201.153652;106.480398;27.588174;157.752818;147.730199;26.709206
10;1;2;4;36;0;3.9;-6.0;59.0;19.0;1030.4;1.7;0.0;125.108854;137.129538;136.209954;29.332028;116.726332;73.113659;22.88044
11;1;2;4;36;0;2.0;-4.6;55.0;39.0;1030.3;1.7;0.0;156.895705;117.905008;137.111225;25.029613;90.097794;80.8668;25.61769
12;1;2;4;36;0;4.3;-4.1;55.0;45.0;1030.4;1.7;0.0;115.76749;81.083689;160.240761;24.199502;77.474093;73.926037;22.251029
16;1;2;4;36;0;3.6;-6.2;69.0;19.0;1030.7;1.7;0.0;112.754424;133.691154;170.324593;40.893074;108.851449;67.102839;32.225081
17;1;2;4;36;0;4.9;-6.7;70.0;25.0;1031.0;1.7;0.0;85.330844;72.920578;130.932396;30.030653;124.441485;40.846925;19.780415
18;1;2;4;36;0;3.9;-7.0;68.0;28.0;1031.0;1.7;0.0;71.186002;106.077228;82.051544;16.529393;95.241874;37.62202;31.069547
19;1;2;4;36;0;5.5;-6.5;67.0;14.0;1030.8;1.7;0.0;111.038239;114.06418;96.520862;16.551469;172.594406;73.358451;50.722636
20;1;2;4;36;0;4.4;-6.8;67.0;21.0;1031.2;1.7;0.0;125.635665;122.665756;77.2481;11.295935;116.557711;74.067836;108.61381
21;1;2;4;36;0;5.6;-6.7;66.0;12.0;1031.5;1.7;0.0;55.092097;101.181579;41.222229;11.71047;140.438181;46.126482;80.640568
22;1;2;4;36;0;5.7;-6.7;64.0;14.0;1031.8;1.7;0.0;28.312891;53.701591;14.900246;7.235854;36.442521;35.2183;9.385446
23;1;2;4;36;0;4.8;-7.0;66.0;23.0;1032.2;1.7;0.0;24.833186;41.833176;11.895517;7.528282;9.40593;13.840233;5.182213
0;1;2;5;37;0;3.8;-7.0;68.0;40.0;1032.6;1.0;0.0;10.681686;25.255841;12.880002;2.768763;11.970836;10.949012;4.804118
1;1;2;5;37;0;3.9;-6.3;65.0;31.0;1032.6;1.0;0.0;5.676288;17.274683;6.963514;1.854891;26.772353;6.209643;5.941338
2;1;2;5;37;0;4.1;-6.5;66.0;29.0;1032.7;1.0;0.0;9.600445;14.615362;10.807683;3.428565;10.390631;4.757988;5.050065
3;1;2;5;37;0;4.4;-6.6;66.0;24.0;1032.6;1.0;0.0;8.515212;16.254924;15.836574;1.466214;11.179451;2.1846;7.929854
4;1;2;5;37;0;3.4;-7.3;68.0;27.0;1033.2;1.0;0.0;3.944677;11.343351;8.95133;0.866655;6.639017;0.963182;4.35186
5;1;2;5;37;0;4.6;-7.5;69.0;25.0;1033.4;1.0;0.0;12.661667;13.59712;13.678798;3.353705;4.664327;3.569451;4.327876
6;1;2;5;37;0;3.6;-7.9;70.0;33.0;1033.7;1.0;0.0;22.904372;25.474013;23.478513;5.907066;20.455048;6.08318;4.507879
7;1;2;5;37;0;3.2;-8.4;70.0;47.0;1034.3;1.0;0.0;29.662333;35.09959;23.49968;8.11841;22.231317;12.364708;8.445402
8;1;2;5;37;0;3.7;-8.0;69.0;32.0;1034.5;1.0;0.0;61.039669;54.144893;28.119857;19.947132;52.63188;55.941115;19.959993
9;1;2;5;37;0;2.8;-7.0;65.0;29.0;1034.5;1.0;0.0;51.459367;67.458216;42.121755;14.752981;76.914618;46.813662;14.653116
10;1;2;5;37;0;5.1;-5.8;58.0;28.0;1034.1;1.0;0.0;66.499198;61.11408;78.876297;17.969549;73.362577;67.190011;9.222945
11;1;2;5;37;0;3.3;-4.7;55.0;38.0;1034.2;1.0;0.0;48.856153;74.42875;113.166764;18.576303;81.8534;62.966078;11.169269
12;1;2;5;37;0;2.5;-4.1;54.0;45.0;1033.7;1.0;0.0;68.909059;114.162748;120.741619;33.54721;125.488129;52.863255;12.314952
13;1;2;5;37;0;3.0;-3.7;52.0;2.0;1033.2;1.0;0.0;79.593457;82.629206;109.017259;13.495969;92.913515;40.017446;12.512893
14;1;2;5;37;0;4.2;-4.0;54.0;1.0;1032.8;1.0;0.0;63.691986;70.345196;164.913813;14.019599;114.042494;37.713035;20.370665
15;1;2;5;37;0;3.0;-4.4;56.0;356.0;1032.6;1.0;0.0;83.094525;94.722508;175.544096;22.342281;312.68429;54.842679;42.121998
16;1;2;5;37;0;3.3;-5.9;59.0;7.0;1032.4;1.0;0.0;98.357887;57.85893;180.118797;19.191975;301.043519;88.365396;120.728382
17;1;2;5;37;0;2.6;-7.1;63.0;27.0;1032.4;1.0;0.0;89.647603;78.960355;205.355866;26.576011;276.369116;105.045;98.504839
18;1;2;5;37;0;2.8;-7.2;61.0;26.0;1032.2;1.0;0.0;124.093582;139.597976;255.056465;17.794686;211.408351;64.138783;157.713914
19;1;2;5;37;0;3.0;-7.3;62.0;39.0;1032.1;1.0;0.0;116.037604;106.009366;264.648136;16.694245;88.18644;75.56626;191.440727
20;1;2;5;37;0;3.9;-7.0;62.0;12.0;1032.2;1.0;0.0;126.291623;110.931445;94.058199;16.602883;90.558207;96.684198;175.427279
21;1;2;5;37;0;6.8;-6.6;59.0;17.0;1031.7;1.0;0.0;67.006195;79.797392;22.229218;4.357195;107.149692;16.851024;159.124981
22;1;2;5;37;0;5.3;-6.6;59.0;15.0;1031.6;1.0;0.0;41.070086;63.002082;21.557177;4.32206;56.987121;36.166627;38.153562
23;1;2;5;37;0;5.7;-7.0;61.0;17.0;1032.0;1.0;0.0;17.965793;33.707557;13.109311;2.206929;21.041706;17.729022;3.769617
0;1;2;6;38;1;6.2;-6.9;64.0;14.0;1032.0;2.7;0.0;8.812977;15.269921;13.030853;2.182054;11.758237;7.726915;2.561348
1;1;2;6;38;1;6.2;-7.4;66.0;14.0;1031.8;2.7;0.0;4.892159;19.779549;8.38374;1.425075;4.25183;2.341875;1.404565
2;1;2;6;38;1;6.3;-7.3;66.0;16.0;1031.9;2.7;0.0;4.02361;9.945999;5.190618;0.759792;6.818793;1.646462;2.171827
3;1;2;6;38;1;5.6;-6.8;64.0;26.0;1031.4;2.7;0.0;2.500817;6.259139;3.064987;0.627743;2.077188;0.839071;3.811805
4;1;2;6;38;1;5.6;-6.4;65.0;21.0;1031.4;2.7;0.0;0.75982;5.645844;8.797793;-0.06108;12.940935;0.806866;3.253186
5;1;2;6;38;1;6.3;-6.3;65.0;28.0;1031.5;2.7;0.0;1.417487;3.802907;3.045253;-0.40969;4.840923;1.069683;2.794418
6;1;2;6;38;1;6.9;-6.5;66.0;24.0;1031.0;2.7;0.0;4.910319;6.263573;3.187884;0.069022;10.371549;4.24033;3.022841
7;1;2;6;38;1;6.0;-6.9;67.0;20.0;1031.2;2.7;0.0;7.094901;13.028362;3.227683;1.709915;14.914745;7.558561;2.903262
8;1;2;6;38;1;6.1;-6.9;66.0;23.0;1031.7;2.7;0.0;9.061579;19.38378;8.319605;3.334196;22.421743;29.497909;3.606003
9;1;2;6;38;1;4.9;-6.3;65.0;31.0;1031.8;2.7;0.0;18.008116;19.385785;12.032764;3.13892;27.558366;15.300626;4.744687
10;1;2;6;38;1;5.2;-5.7;62.0;40.0;1031.9;2.7;0.0;23.247349;31.071278;14.087892;8.168696;40.993681;17.000145;4.326511
11;1;2;6;38;1;4.1;-5.1;59.0;39.0;1031.8;2.7;0.0;43.974645;40.50291;14.39918;7.044148;48.107132;24.890258;5.101869
12;1;2;6;38;1;3.9;-5.4;59.0;19.0;1031.4;2.7;0.0;50.524421;41.735702;16.190406;13.799973;46.526968;35.820749;5.276639
13;1;2;6;38;1;3.7;-4.6;56.0;33.0;1031.1;2.7;0.0;49.003063;51.578515;8.509041;15.507729;72.215439;33.287105;5.051704
14;1;2;6;38;1;4.4;-4.9;56.0;33.0;1030.7;2.7;0.0;55.335505;48.711723;16.08099;13.093989;81.109103;31.453308;6.113812
15;1;2;6;38;1;5.0;-5.4;57.0;34.0;1030.2;2.7;0.0;71.268228;68.396306;38.519177;25.460187;132.094886;43.206409;14.94593
16;1;2;6;38;1;4.4;-6.4;60.0;25.0;1030.2;2.7;0.0;79.565939;62.659639;47.772161;26.856617;181.700744;39.053367;22.168723
17;1;2;6;38;1;1.9;-7.8;67.0;36.0;1030.4;2.7;0.0;82.62773;62.253319;50.254878;28.031597;198.504003;37.154814;32.917703
18;1;2;6;38;1;3.9;-7.6;65.0;16.0;1030.1;2.7;0.0;89.835698;47.289178;50.473205;20.380241;186.058759;43.780366;44.957052
19;1;2;6;38;1;2.3;-8.2;67.0;38.0;1029.9;2.7;0.0;88.752155;111.472172;67.841428;6.171562;126.179266;63.935762;12.651503
20;1;2;6;38;1;4.0;-7.8;62.0;19.0;1029.7;2.7;0.0;65.846006;123.371106;47.992456;3.451443;11.745516;56.767191;3.9973
21;1;2;6;38;1;3.5;-7.7;60.0;20.0;1029.6;2.7;0.0;49.484807;140.602658;25.618832;7.744431;16.093233;49.553348;10.86303
22;1;2;6;38;1;4.6;-7.8;59.0;16.0;1029.5;2.7;0.0;62.585195;71.910345;31.004517;7.270356;73.413871;37.820039;52.978251
23;1;2;6;38;1;3.4;-7.5;59.0;4.0;1029.1;2.7;0.0;44.258047;54.482623;13.58387;4.26737;68.671322;27.14579;57.31325
0;1;2;0;39;0;1.3;-8.6;66.0;264.0;1028.7;6.0;0.0;26.802278;26.388892;11.522086;3.659813;52.265789;28.811276;59.31621
1;1;2;0;39;0;1.1;-8.5;68.0;258.0;1028.5;6.0;0.0;23.314516;22.289242;8.50013;8.140749;39.022022;18.479221;31.023255
2;1;2;0;39;0;2.3;-7.1;64.0;24.0;1027.9;6.0;0.0;15.897301;16.138211;5.942824;5.25698;11.346325;15.038685;12.182474
3;1;2;0;39;0;5.1;-6.0;52.0;14.0;1027.3;6.0;0.0;9.789176;11.012254;11.263838;0.673046;5.217219;21.478706;2.659897
4;1;2;0;39;0;6.0;-6.0;53.0;15.0;1026.7;6.0;0.0;27.03915;8.552465;38.384912;0.861515;4.820966;22.045172;4.441151
5;1;2;0;39;0;6.3;-5.9;54.0;12.0;1026.3;6.0;0.0;93.193325;38.297861;147.877242;10.593134;28.742447;72.582054;12.80364
6;1;2;0;39;0;5.4;-5.7;56.0;12.0;1026.1;6.0;0.0;104.335605;67.430232;151.0344;23.380849;120.085314;67.621628;22.233866
7;1;2;0;39;0;5.2;-5.7;58.0;16.0;1026.3;6.0;0.0;114.605567;68.870191;154.401494;49.084696;128.392484;78.996558;25.374465
8;1;2;0;39;0;5.0;-5.6;58.0;21.0;1026.5;6.0;0.0;94.526471;83.440157;118.658336;32.241984;68.682737;39.807666;24.854558
9;1;2;0;39;0;5.4;-4.6;58.0;32.0;1026.5;6.0;0.0;72.261978;63.74911;73.238465;25.644464;55.435973;41.001794;23.441084
10;1;2;0;39;0;4.9;-4.6;58.0;35.0;1026.5;6.0;0.0;81.65842;122.226636;47.777771;26.104384;63.148598;39.913109;17.065096
11;1;2;0;39;0;5.3;-3.6;55.0;32.0;1026.0;6.0;0.0;71.183563;62.93597;33.992484;17.560926;133.34918;44.402562;15.869908
13;1;2;0;39;0;5.6;-3.4;57.0;29.0;1024.9;6.0;0.0;67.484204;60.68633;31.297619;30.287172;156.889285;51.238911;17.883842
